MONTH,DIE_CLASS_CODE,WAFER_ID,PRIORITY,ROUTING CODE,OWNER,5G,MODULE,GPDW
Jan-21,2SF4-1701,N4773-P415,Normal,PROBE-PSAW NPAD.2 (THIN),Tuan Kalsum,NO,LGTN,33987
Jan-21,2SP5-1701,N4507-6035,P1,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6151,P1,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6200,P1,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6247,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6264,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6038,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6150,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6172,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6176,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6201,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6219,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-6261,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-9088,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-9090,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-9095,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-9156,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP5-1701,N4507-9165,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,BAZA,67795
Jan-21,2SP6-1701,N4362-4056,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Brisson,75345
Jan-21,2SP6-1701,N4362-4061,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Brisson,75345
Jan-21,2RT7-1705,N2176-P134,Normal,PSAW-PROBE,Tan Cheah Yin,YES,LORIKEET,64860
Jan-21,2RT7-1705,N1319-1163,Normal,PSAW-PROBE,Tan Cheah Yin,YES,LORIKEET,64860
Jan-21,2RT7-1705,N2190-P159,Normal,PSAW-PROBE,Tan Cheah Yin,YES,LORIKEET,64860
Jan-21,2SR4-1701,N4771-7003,Normal,PROBE-PSAW NPAD.2 (THIN),Lim Chee Wai,NO,BERNSTEIN,45284
Jan-21,2SR4-1701,N4771-7050,Normal,PROBE-PSAW NPAD.2 (THIN),Lim Chee Wai,NO,BERNSTEIN,45284
Jan-21,2SR6-1701,N4772-7007,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7009,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7015,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7043,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2RT7-1706,N4357-3022,P1,PSAW-PROBE,Rajamannan,YES,LORIKEET,64829
Jan-21,2RT7-1706,N4357-3049,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,64829
Jan-21,2RT7-1706,N4357-3098,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,64829
Jan-21,2RT7-1706,N4357-3116,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,64829
Jan-21,2RT7-1706,N4357-3149,P1,PSAW-PROBE,Rajamannan,YES,LORIKEET,64829
Jan-21,2RT7-1706,N4357-3154,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,64829
Jan-21,2RV5-1701,N3890-0024,P1,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0029,P1,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0049,P1,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0053,P1,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0061,P1,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0065,P1,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0134,P1,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0011,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0062,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2RV5-1701,N3890-0144,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,27450
Jan-21,2SN7-1701,N3928-P004,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P025,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P081,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P082,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P089,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P091,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P092,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P111,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P112,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P115,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SJ3-1702,N4349-6350,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,57188
Jan-21,2SJ3-1702,N4349-6351,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,57188
Jan-21,2SJ3-1702,N4349-6352,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,57188
Jan-21,2SJ3-1702,N4349-6353,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,57188
Jan-21,2SJ3-1702,N4349-9153,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,57188
Jan-21,2SJ3-1702,N4349-9157,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,LGTN,57188
Jan-21,2SF5-1701,N3682-0013,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SF5-1701,N3682-0014,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SF5-1701,N3682-0020,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SF5-1701,N3682-0022,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SF5-1701,N3682-0023,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SF5-1701,N3682-0141,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SF5-1701,N3682-0142,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SF5-1701,N3682-0262,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,56647
Jan-21,2SN6-1701,N3893-P001,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SN6-1701,N3893-P090,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SN6-1701,N3893-P183,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SN6-1701,N3893-P190,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SN6-1701,N3893-P207,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SN6-1701,N3893-P210,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SN6-1701,N3893-P212,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SN6-1701,N3893-P213,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,42426
Jan-21,2SP8-1701,N4511-P151,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4511-P152,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4511-P175,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4511-P178,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4511-P236,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP7-1701,N4550-P217,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Brisson,100280
Jan-21,2SP7-1701,N4550-P236,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Brisson,100280
Jan-21,2SR6-1701,N4772-7010,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7012,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7013,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7035,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7036,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7040,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7184,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SR6-1701,N4772-7290,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,BERNSTEIN,42383
Jan-21,2SP7-1701,N4550-P212,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Brisson,100280
Jan-21,2SK4-1701,N4875-2122,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2123,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2126,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2128,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2130,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2145,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2150,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2152,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2171,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SK4-1701,N4875-2172,Normal,PROBE-PSAW NPAD.2 (THIN),Hong Jen Seng,NO,LGTN,49423
Jan-21,2SJ5-1701,N3621-P032,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N3621-P038,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N3621-P071,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N3621-P106,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N3621-P121,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N3621-P196,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SM4-1701,N3246-2100,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66151
Jan-21,2SM4-1701,N3246-2161,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66151
Jan-21,2SM4-1701,N3246-2163,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66151
Jan-21,2SM4-1701,N3246-P091,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66151
Jan-21,2SG5-1706,N1147-1255,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,NHAWK,81489
Jan-21,2SG5-1706,N1147-1434,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,NHAWK,81489
Jan-21,2SG5-1706,N1147-1440,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,NHAWK,81489
Jan-21,2SH1-1701,N4011-P031,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P035,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P082,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P092,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P131,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P160,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P261,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P330,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SH1-1701,N4011-P412,Normal,PROBE-PSAW NPAD.2 (THIN),Lee Kam Heng,NO,LGTN,40000
Jan-21,2SC3-1701,N6173-P322,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,NHAWK,73300
Jan-21,2SN7-1701,N3928-P116,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SN7-1701,N3928-P137,Normal,PSAW-PROBE,Lim Chee Wai,YES,THDR,39126
Jan-21,2SJ6-1701,N4867-9187,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9240,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9260,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9295,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9331,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9343,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9355,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9363,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9368,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9370,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9376,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ6-1701,N4867-9379,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,73185
Jan-21,2SJ5-1701,N4874-0225,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0230,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0231,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0239,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0240,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0241,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0242,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0245,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0246,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0249,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0252,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0253,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0254,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0267,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SJ5-1701,N4874-0322,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,LGTN,50849
Jan-21,2SH2-1701,N4048-P002,P1,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
Jan-21,2SH2-1701,N4048-P047,P1,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
Jan-21,2SH2-1701,N4048-P116,P1,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
Jan-21,2SF4-1701,N4773-P035S,Normal,PROBE-PSAW NPAD.2 (THIN),Tuan Kalsum,NO,LGTN,33987
Jan-21,2RT7-1708,N5344-P011,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P012,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P017,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P034,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P068,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P070,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P114,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P124,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P187,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P188,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P203,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2RT7-1708,N5344-P210,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,67578
Jan-21,2SH2-1701,N4048-P076,Normal,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
Jan-21,2SH2-1701,N4048-P077,Normal,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
Jan-21,2SH2-1701,N4048-P091,Normal,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
Jan-21,2SH2-1701,N4048-P127,Normal,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
Jan-21,2SR4-1701,N4771-7051,Normal,PROBE-PSAW NPAD.2 (THIN),Lim Chee Wai,NO,BERNSTEIN,45284
Jan-21,2SN9-1702,N3973-P020,Normal,PROBE-PSAW NPAD.2 (THIN),CHEN WEI YANG,NO,CASSIN,42174
Jan-21,2SL6-1701,N4953-P055,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P123,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P209,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P097,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P101,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P113,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P150,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P181,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P207,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P211,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P213,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SL6-1701,N4953-P303,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jan-21,2SP8-1701,N4951-2034,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2304,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2305,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2306,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2371,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2372,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2373,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2374,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2379,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2SP8-1701,N4951-2380,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,33216
Jan-21,2RR3-1705,N4558-7011,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,1
Jan-21,2RR3-1705,N4558-7013,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,1
Jan-21,2RR3-1705,N4558-9089,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,1
Jan-21,2RR3-1705,N4558-9176,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,1
Jan-21,2SN3-1701,N4914-P007,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,NO,Carlton,52613
Jan-21,2SN3-1701,N4914-P068,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,NO,Carlton,52613
Jan-21,2SN3-1701,N4914-P083,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,NO,Carlton,52613
Jan-21,2RR3-1705,N5343-P013,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2RR3-1705,N5343-P014,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2RR3-1705,N5343-P017,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2RR3-1705,N5343-P018,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2RR3-1705,N5343-P091,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2RR3-1705,N5343-P092,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2RR3-1705,N5343-P137,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2RR3-1705,N5343-P138,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,MORELLO,64220
Jan-21,2SH7-1701,N5271-P028,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Maroochi,49544
Jan-21,2SH7-1701,N5271-P102,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Maroochi,49544
Jan-21,2SH7-1701,N5271-P103,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Maroochi,49544
Jan-21,2SH7-1701,N5271-P333,Normal,PSAW-PROBE (THIN),CHEONG YIH CHING,YES,Maroochi,49544
